id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1265165101977370626,1264710734212145153,1590473840000,2020-05-26,14:17:20,¢Dx¢D_?D¡PCRE?!,1265136072905744384,anonymo89083932,welcome to the real america,,"death can be caused by COVID-19 even if a person has heart diesease or cancer. COVID-19 also causes these issues, trust me, i’ve done my research and have checked with the CDC database. and you’re probably right about the numbers not being true. it’s probably higher.","['elijahmaldonodo', 'dearmanjim', 'froggychan', 'che_v_elle', 'real_defender', 'realdonaldtrump']",[],[],0,0,0,[],[],https://twitter.com/Anonymo89083932/status/1265165101977370626,False,,0,,,,,,,"[{'user_id': '1265136072905744384', 'username': 'Anonymo89083932'}, {'user_id': '478244300', 'username': 'elijahmaldonodo'}, {'user_id': '809505038', 'username': 'DeArmanJim'}, {'user_id': '777635810308857856', 'username': 'FroggyChan'}, {'user_id': '26868574', 'username': 'CHE_V_ELLE'}, {'user_id': '49034507', 'username': 'real_defender'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1265164433921318912,1265164433921318912,1590473681000,2020-05-26,14:14:41,¢Dx¢D_?D¡PCRE?!,2558252576,parinetwork,The People's Archive,,"“We promised our children we would return soon, but now we don’t know when we will see their faces.”
Geeta & Satendar came to Mumbai from Kolhapur for Geeta’s cancer treatment. Living on the footpath near the hospital, both have tested +ve for Covid-19
 https://ruralindiaonline.org/articles/hit-with-cancer-covid-19-and-without-shelter/ …",[],['https://ruralindiaonline.org/articles/hit-with-cancer-covid-19-and-without-shelter/'],[],0,7,17,[],[],https://twitter.com/PARInetwork/status/1265164433921318912,False,,0,,,,,,,"[{'user_id': '2558252576', 'username': 'PARInetwork'}]",,,,
1265163962871681024,1265163962871681024,1590473569000,2020-05-26,14:12:49,¢Dx¢D_?D¡PCRE?!,1263000893596807168,integrativeonc1,Integrative Oncology,,"Considerations for the Treatment of Oesophageal Cancer With Radiotherapy During the COVID-19 Pandemic 
 https://dx.doi.org/10.1016/j.clon.2020.04.001 …
#OesophagealCancer #Radiotherapy #Treatment",[],['https://dx.doi.org/10.1016/j.clon.2020.04.001'],[],0,0,0,"['#oesophagealcancer', '#radiotherapy', '#treatment']",[],https://twitter.com/IntegrativeOnc1/status/1265163962871681024,False,,0,,,,,,,"[{'user_id': '1263000893596807168', 'username': 'IntegrativeOnc1'}]",,,,
1265162263264219136,1265162263264219136,1590473163000,2020-05-26,14:06:03,¢Dx¢D_?D¡PCRE?!,172682746,parthpunter,Parth MN,,"Geeta and Satendar Singh came to Mumbai from Maharashtra’s Kolhapur district for Geeta’s cancer treatment. Living on the footpath near Tata Memorial Hospital, both have tested positive for Covid-19
 https://ruralindiaonline.org/articles/hit-with-cancer-covid-19-and-without-shelter/ …
By Aakanksha, one of @PARInetwork's brightest reporters",['parinetwork'],['https://ruralindiaonline.org/articles/hit-with-cancer-covid-19-and-without-shelter/'],[],0,11,8,[],[],https://twitter.com/parthpunter/status/1265162263264219136,False,,0,,,,,,,"[{'user_id': '172682746', 'username': 'parthpunter'}, {'user_id': '2558252576', 'username': 'PARInetwork'}]",,,,
1265160242431700992,1265037556766445574,1590472681000,2020-05-26,13:58:01,¢Dx¢D_?D¡PCRE?!,2858346796,jaz_19742,JAZ_1974,,Yes we are.  My husbands old boss has been fighting lung cancer for 2 years.  Already on palliative care he wasn't expected to last more than a few more days and then also got covid-19. What do you think the cause of death was? A clue....not lung cancer.,"['donleshoes', 'cornishguy91', 'lovegen19']",[],[],0,0,0,[],[],https://twitter.com/JAZ_19742/status/1265160242431700992,False,,0,,,,,,,"[{'user_id': '2858346796', 'username': 'JAZ_19742'}, {'user_id': '238550839', 'username': 'DonLeShoes'}, {'user_id': '787894274306211841', 'username': 'CornishGuy91'}, {'user_id': '344292553', 'username': 'lovegen19'}]",,,,
1265159488811593728,1265128113106587648,1590472502000,2020-05-26,13:55:02,¢Dx¢D_?D¡PCRE?!,382964535,dianadee16,Diana Dee 👁❤🌮,,"Is cancer, car accidents, suicide, or heart disease contagious?  No. Most killer contagious diseases have vaccines, except for Covid-19. The world is not moving forward.  Many other nations are suffering.  Many business are being shut down b/c employees are getting sick & dying.",['tinatomei'],[],[],1,0,0,[],[],https://twitter.com/DianaDee16/status/1265159488811593728,False,,0,,,,,,,"[{'user_id': '382964535', 'username': 'DianaDee16'}, {'user_id': '1599181621', 'username': 'tinatomei'}]",,,,
1265158638282260481,1265158638282260481,1590472299000,2020-05-26,13:51:39,¢Dx¢D_?D¡PCRE?!,33898896,oceansfury,Tielur Wingate,,‘A Lot of Fear’: Fighting Cancer During COVID-19 Pandemic  https://flip.it/wUdY.q ,[],['https://flip.it/wUdY.q'],[],0,0,1,[],[],https://twitter.com/oceansfury/status/1265158638282260481,False,,0,,,,,,,"[{'user_id': '33898896', 'username': 'oceansfury'}]",,,,
1265156577612496897,1265156577612496897,1590471808000,2020-05-26,13:43:28,¢Dx¢D_?D¡PCRE?!,2421693703,lovespeakstruth,muskaan,,@CMOMaharashtra My mom has advanced stage overian cancer undergoing chemo. due to @corona @Hinduja requires COVID 19 negative report every week. But we are unable to do COVID test as we need to show BMC doctor if she’s showing symptoms. We are running pillar to post sir! #help,"['cmomaharashtra', 'corona', 'hinduja']",[],[],0,0,0,['#help'],[],https://twitter.com/lovespeakstruth/status/1265156577612496897,False,,0,,,,,,,"[{'user_id': '2421693703', 'username': 'lovespeakstruth'}, {'user_id': '2597666894', 'username': 'CMOMaharashtra'}, {'user_id': '289900457', 'username': 'corona'}, {'user_id': '17688822', 'username': 'hinduja'}]",,,,
1265156098547474432,1265156098547474432,1590471694000,2020-05-26,13:41:34,¢Dx¢D_?D¡PCRE?!,2421693703,lovespeakstruth,muskaan,,@PMOIndia My mom has advanced stage overian cancer undergoing chemo. due to @corona @Hinduja requires COVID 19 negative report every week. But we are unable to do COVID test as we need to show BMC doctor if she’s showing symptoms. We are running pillar to post sir! #help,"['pmoindia', 'corona', 'hinduja']",[],[],0,0,0,['#help'],[],https://twitter.com/lovespeakstruth/status/1265156098547474432,False,,0,,,,,,,"[{'user_id': '2421693703', 'username': 'lovespeakstruth'}, {'user_id': '471741741', 'username': 'PMOIndia'}, {'user_id': '289900457', 'username': 'corona'}, {'user_id': '17688822', 'username': 'hinduja'}]",,,,
1265154288634007552,1265154288634007552,1590471262000,2020-05-26,13:34:22,¢Dx¢D_?D¡PCRE?!,25985333,ntvkenya,NTV Kenya,,"Healthcare during COVID-19: It's like our patients have forgotten what it means to have hypertension, diabetes and cancer. 

These are serious conditions that may not cause you immediate complications, but the complications are irreversible. - Dr Alex Mogere #NewNormal pic.twitter.com/4J0bU1izH7",[],[],[],2,4,15,['#newnormal'],[],https://twitter.com/ntvkenya/status/1265154288634007552,False,,1,,,,,,,"[{'user_id': '25985333', 'username': 'ntvkenya'}]",,,,
1265154284825399297,1264887260098502656,1590471261000,2020-05-26,13:34:21,¢Dx¢D_?D¡PCRE?!,711124892,whjamisonjr,Jamie Jamison,,"That's like saying ""Well, lung cancer is more survivable than it's ever been, so why quit smoking?"" My biggest problem with idiots like Sam Lee + 8 digits getting COVID-19 isn't that they'll die, it's that treating them will consume valuable medical resources.","['samlee22529052', 'ohnoshetwitnt']",[],[],0,0,0,[],[],https://twitter.com/whjamisonjr/status/1265154284825399297,False,,0,,,,,,,"[{'user_id': '711124892', 'username': 'whjamisonjr'}, {'user_id': '1252642415799873537', 'username': 'SamLee22529052'}, {'user_id': '149249831', 'username': 'OhNoSheTwitnt'}]",,,,
1265153345796182019,1265153345796182019,1590471037000,2020-05-26,13:30:37,¢Dx¢D_?D¡PCRE?!,801701125200039936,antiempirecom,Anti-Empire,,"“Look, dying of COVID-19 is the worst possible death known to mankind. Cancer, on the other hand is a great way to die""  https://www.anti-empire.com/?p=28918 ",[],['https://www.anti-empire.com/?p=28918'],[],0,0,0,[],[],https://twitter.com/AntiEmpireCom/status/1265153345796182019,False,,0,,,,,,,"[{'user_id': '801701125200039936', 'username': 'AntiEmpireCom'}]",,,,
1265147969436778497,1264387871613452288,1590469755000,2020-05-26,13:09:15,¢Dx¢D_?D¡PCRE?!,1089580124767481857,cleliawurgler,Clelia Wurgler,,"I read obituaries in my paper and there are several that say so and so passed away after an illness they had for years,a courageous battle with cancer and other things that they write in there. Like you said,they count all the deaths as Covid-19 when in all actuality,they aren't.","['lookingfortru15', 'amoneyresists', 'tinalovesusa', 'w_terrence']",[],[],0,0,1,[],[],https://twitter.com/CleliaWurgler/status/1265147969436778497,False,,0,,,,,,,"[{'user_id': '1089580124767481857', 'username': 'CleliaWurgler'}, {'user_id': '1244084638286409728', 'username': 'LookingForTru15'}, {'user_id': '739844197935644672', 'username': 'AmoneyResists'}, {'user_id': '869335051770769409', 'username': 'TinaLovesUSA'}, {'user_id': '47293791', 'username': 'w_terrence'}]",,,,
1265147604087615488,1265013797334507521,1590469668000,2020-05-26,13:07:48,¢Dx¢D_?D¡PCRE?!,19744477,fancollectrgeek,fancollectorgeek,,"Loretta Mendoza Dionisio, 68, Los Angeles.  cancer survivor born in the Philippines.  Dead of Covid-19.",['realdonaldtrump'],[],[],0,0,0,[],[],https://twitter.com/fancollectrgeek/status/1265147604087615488,False,,0,,,,,,,"[{'user_id': '19744477', 'username': 'fancollectrgeek'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1265146979392327680,1265127086764617729,1590469519000,2020-05-26,13:05:19,¢Dx¢D_?D¡PCRE?!,706301516878094340,jamesfloveiv,James F. Love IV,,"If you have stage 4 cancer and get hit by a truck, the truck killed you, not the cancer.

If the vector COVID-19 aggravates to result in death is a pre-existing condition, the COVID-19 killed you, not the pre-existing condition, because you were surviving fine with it until then.","['loripow73', 'kimberly_kjkj', 'deanna4congress']",[],[],1,0,0,[],[],https://twitter.com/JamesFLoveIV/status/1265146979392327680,False,,0,,,,,,,"[{'user_id': '706301516878094340', 'username': 'JamesFLoveIV'}, {'user_id': '761625050717888512', 'username': 'LoriPow73'}, {'user_id': '1478217301', 'username': 'Kimberly_kjkj'}, {'user_id': '16740433', 'username': 'DeAnna4Congress'}]",,,,
1265146038513369089,1265127086764617729,1590469295000,2020-05-26,13:01:35,¢Dx¢D_?D¡PCRE?!,761625050717888512,loripow73,Socal mom of 3,,"Right, but hospitals, doctors and coroners are being pressured to list that as the cause of death. I’ve read several articles and personal accounts of it. Person had stage 4 cancer, but tested positive. Cause of death: covid-19. Dying with becomes dying from.","['jamesfloveiv', 'kimberly_kjkj', 'deanna4congress']",[],[],2,0,2,[],[],https://twitter.com/LoriPow73/status/1265146038513369089,False,,0,,,,,,,"[{'user_id': '761625050717888512', 'username': 'LoriPow73'}, {'user_id': '706301516878094340', 'username': 'JamesFLoveIV'}, {'user_id': '1478217301', 'username': 'Kimberly_kjkj'}, {'user_id': '16740433', 'username': 'DeAnna4Congress'}]",,,,
1265145854756900864,1265013797334507521,1590469251000,2020-05-26,13:00:51,¢Dx¢D_?D¡PCRE?!,966343264193449990,ghostridergreg,Conservative Greg for Trump 2020,,"The left news outlets here are putting everything as Covid 19 related
deaths.  Cuz the media & Democrats  HATE Trump no matter what.
Even IF he cured ALL cancers they would still hate him. The liberals
are just as bad and it is  DISGUSTING to say they least on what dems
are doing","['mrbackpack2', 'therightmelissa', 'realdonaldtrump']",[],[],0,0,0,[],[],https://twitter.com/ghostridergreg/status/1265145854756900864,False,,0,,,,,,,"[{'user_id': '966343264193449990', 'username': 'ghostridergreg'}, {'user_id': '1264215291082543117', 'username': 'Mrbackpack2'}, {'user_id': '762389795037294592', 'username': 'TheRightMelissa'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1265145264928624645,1264484119741902849,1590469111000,2020-05-26,12:58:31,¢Dx¢D_?D¡PCRE?!,430952981,mavrick803,Jimmy🇺🇸,,"Yeah none of that has been double counted, none of the death certificates have been changed, a guy drank himself to death an it got listed as Covid-19 I'm sure that only happened one time, medical errors, cancer ect has vanished of the face of the earth so it can only be Covid-19","['vid_colin', 'intergeri', 'davidicke']",[],[],1,0,0,[],[],https://twitter.com/mavrick803/status/1265145264928624645,False,,0,,,,,,,"[{'user_id': '430952981', 'username': 'mavrick803'}, {'user_id': '1243017650105536512', 'username': 'vid_colin'}, {'user_id': '26478618', 'username': 'intergeri'}, {'user_id': '66643970', 'username': 'davidicke'}]",,,,
1265141197414293509,1264228740923641857,1590468141000,2020-05-26,12:42:21,¢Dx¢D_?D¡PCRE?!,1256442201984434177,jeromysmith12,Jeromy Smith,,there have been videos of medical examiners saying that if someone died of a heart attack but tested positive for covid-19. It was categorized as a covid-19  death. Hospice patients dying from cancer. Testing positive. Covid-19 related death. Do your research.,"['samminty3', 'freddiejames15', 'timcast']",[],[],1,0,1,[],[],https://twitter.com/JeromySmith12/status/1265141197414293509,False,,0,,,,,,,"[{'user_id': '1256442201984434177', 'username': 'JeromySmith12'}, {'user_id': '1259956775756972032', 'username': 'SamMinty3'}, {'user_id': '272747146', 'username': 'Freddiejames15'}, {'user_id': '27000730', 'username': 'Timcast'}]",,,,
1265140533585829888,1265132428663930882,1590467983000,2020-05-26,12:39:43,¢Dx¢D_?D¡PCRE?!,65200710,bunker555,Charlie,,"Giuliani: We should trace everybody for cancer. 
Ingraham: Yeah, army of tracers.
Giuliani: We should trace everybody for cancer, and heart disease. And obesity. I mean, a lot of things kill you more than Covid-19. So, we should be traced for all those thing, with degree of risk.",['mysterysolvent'],[],[],0,0,0,[],[],https://twitter.com/Bunker555/status/1265140533585829888,False,,0,,,,,,,"[{'user_id': '65200710', 'username': 'Bunker555'}, {'user_id': '1094713876132872192', 'username': 'MysterySolvent'}]",,,,
1265136167734833152,1265136167734833152,1590466942000,2020-05-26,12:22:22,¢Dx¢D_?D¡PCRE?!,376637045,radoniiis,ADNSRMRZ,,"BADLY NEED YOUR HELP!! 

This is tita NORIE F. CAPULONG. I never knew what bravery was until I saw it in her. She is a 63 yo CERVICAL CANCER stage 3b patient. We started to struggle na ipa-chemo siya simula nung itinalaga ng DOH ang PGH bilang COVID 19 center which made her(1)  pic.twitter.com/Fbb37mEinm",[],[],"['https://pbs.twimg.com/media/EY6qmq0U4AAJ4-x.jpg', 'https://pbs.twimg.com/media/EY6qnPwUMAE43Dq.jpg']",1,86,64,[],[],https://twitter.com/radoniiis/status/1265136167734833152,False,,0,,,,,,,"[{'user_id': '376637045', 'username': 'radoniiis'}]",,,,
1265135234598801409,1265135234598801409,1590466719000,2020-05-26,12:18:39,¢Dx¢D_?D¡PCRE?!,197667036,emadshash,Emad Shash,,"#COVID-19 has disrupted Cancer Clinical Research across the globe! Assessing the risk vs benefit is the solution
Impact of COVID-19 on oncology clinical trials  https://www.nature.com/articles/d41573-020-00093-1 …",[],['https://www.nature.com/articles/d41573-020-00093-1'],[],0,0,0,['#covid'],[],https://twitter.com/emadshash/status/1265135234598801409,False,,0,,,,,,,"[{'user_id': '197667036', 'username': 'emadshash'}]",,,,
1265132153630646273,1265132153630646273,1590465985000,2020-05-26,12:06:25,¢Dx¢D_?D¡PCRE?!,1274328847,oncologynetwork,Oncology Network,,New post (Treatment guidance for lung cancer patients during the COVID-19 pandemic) has been published on Oncology News Australia -  https://oncologynews.com.au/treatment-guidance-for-lung-cancer-patients-during-the-covid-19-pandemic/ … pic.twitter.com/tnR5bItOeF,[],['https://oncologynews.com.au/treatment-guidance-for-lung-cancer-patients-during-the-covid-19-pandemic/'],['https://pbs.twimg.com/media/EY6m_RqVAAAIXua.jpg'],0,0,1,[],[],https://twitter.com/OncologyNetwork/status/1265132153630646273,False,,0,,,,,,,"[{'user_id': '1274328847', 'username': 'OncologyNetwork'}]",,,,
1265130592242368513,1265130592242368513,1590465612000,2020-05-26,12:00:12,¢Dx¢D_?D¡PCRE?!,208053736,wellcome_home,Wellcome-home,,"(COVID-19: Responding to the business impacts of HER2-Positive Breast Cancer Market Development Analysis, Share and Recent Trends By 2036 – Cole of Duty) has been published on Good News -  https://goodnews.co.com/2020/05/26/covid-19-responding-to-the-business-impacts-of-her2-positive-breast-cancer-market-development-analysis-share-and-recent-trends-by-2036-cole-of-duty/ …",[],['https://goodnews.co.com/2020/05/26/covid-19-responding-to-the-business-impacts-of-her2-positive-breast-cancer-market-development-analysis-share-and-recent-trends-by-2036-cole-of-duty/'],[],0,0,0,[],[],https://twitter.com/Wellcome_Home/status/1265130592242368513,False,,0,,,,,,,"[{'user_id': '208053736', 'username': 'Wellcome_Home'}]",,,,
1265130122752847878,1265013797334507521,1590465500000,2020-05-26,11:58:20,¢Dx¢D_?D¡PCRE?!,918289006504243200,evankammler,Borrowed Carbon,,Covid-19 has in 5 months killed as many Americans as Pancreatic and Colorectal cancer combined. This is not something to be proud of and it is not something you can spin your way out of.,['realdonaldtrump'],[],[],0,0,0,[],[],https://twitter.com/EvanKammler/status/1265130122752847878,False,,0,,,,,,,"[{'user_id': '918289006504243200', 'username': 'EvanKammler'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1265127181362974720,1265127181362974720,1590464799000,2020-05-26,11:46:39,¢Dx¢D_?D¡PCRE?!,1021033343301795840,ileenegarciaga1,Ileenegarcia@gaciaileene,,"Thanks to this kiddo,18 yrs ago I found out I was expecting him, I also found out, I had cancer. He's the reason I'm here! Early this year he lost his Godfather/uncle, but he kept going. Now Covid 19 no graduation & tomorrow's his 18th birthday! But he keeps on smiling! He rocks!  pic.twitter.com/rF45nqXqTA",[],[],['https://pbs.twimg.com/media/EY6idrDUYAANeuE.jpg'],0,0,20,[],[],https://twitter.com/Ileenegarciaga1/status/1265127181362974720,False,,0,,,,,,,"[{'user_id': '1021033343301795840', 'username': 'Ileenegarciaga1'}]",,,,
1265126967432695809,1264602669806649344,1590464748000,2020-05-26,11:45:48,¢Dx¢D_?D¡PCRE?!,1914235448,zorn501,501,,"Strange how no one dies from anything but the Chinese Covid 19 virus. Cancer, liver disease, Aids, etc. must have all been cured. People are only dying from the Chinese virus.",['senschumer'],[],[],0,0,0,[],[],https://twitter.com/Zorn501/status/1265126967432695809,False,,0,,,,,,,"[{'user_id': '1914235448', 'username': 'Zorn501'}, {'user_id': '17494010', 'username': 'SenSchumer'}]",,,,
1265126764289785856,1264522845528432642,1590464700000,2020-05-26,11:45:00,¢Dx¢D_?D¡PCRE?!,2395461270,zionpark16,Otto,,"Let’s talk also of why many hospitals “inflated” the numbers.
A woman had her husband hospitalized for an incurable cancer, when he died the death certificate stated as the reason for his death by COVID-19, had you done any research",['k_jeanpierre'],[],[],0,0,0,[],[],https://twitter.com/Zionpark16/status/1265126764289785856,False,,0,,,,,,,"[{'user_id': '2395461270', 'username': 'Zionpark16'}, {'user_id': '18533219', 'username': 'K_JeanPierre'}]",,,,
1265126155901755392,1265126155901755392,1590464555000,2020-05-26,11:42:35,¢Dx¢D_?D¡PCRE?!,1274328847,oncologynetwork,Oncology Network,,New post (Thousands of lives could be lost to delays in cancer surgery during Covid-19 pandemic) has been published on Oncology News Australia -  https://oncologynews.com.au/thousands-of-lives-could-be-lost-to-delays-in-cancer-surgery-during-covid-19-pandemic/ … pic.twitter.com/Dws9tkdqX3,[],['https://oncologynews.com.au/thousands-of-lives-could-be-lost-to-delays-in-cancer-surgery-during-covid-19-pandemic/'],['https://pbs.twimg.com/media/EY6hiLFUcAAkekF.jpg'],0,0,0,[],[],https://twitter.com/OncologyNetwork/status/1265126155901755392,False,,0,,,,,,,"[{'user_id': '1274328847', 'username': 'OncologyNetwork'}]",,,,
1265125779161190400,1265125779161190400,1590464465000,2020-05-26,11:41:05,¢Dx¢D_?D¡PCRE?!,2802396665,cpurrge,"Chameleon⭐⭐⭐❌Vet, Nationalist, Conserv Repub❌👌",,"No one died of the flu this year. In fact all heart attacks - cancer, car accidents - over doses, murder - suicide deaths were all covid-19 deaths. 🤔😑  https://pjmedia.com/news-and-politics/jeff-reynolds/2020/05/25/washington-state-counting-gun-shot-victims-among-its-coronavirus-deaths-n426781/amp?__twitter_impression=true …",[],['https://pjmedia.com/news-and-politics/jeff-reynolds/2020/05/25/washington-state-counting-gun-shot-victims-among-its-coronavirus-deaths-n426781/amp?__twitter_impression=true'],[],0,0,1,[],[],https://twitter.com/cpurrge/status/1265125779161190400,False,,0,,,,,,,"[{'user_id': '2802396665', 'username': 'cpurrge'}]",,,,
1265123846572478464,1265123846572478464,1590464004000,2020-05-26,11:33:24,¢Dx¢D_?D¡PCRE?!,1274328847,oncologynetwork,Oncology Network,,New post (Clinical trial announced to study impact of severe COVID-19 infection on patients who receive stem cell transplants for blood cancers and disorders) has been published on Oncology News Australia -  https://oncologynews.com.au/clinical-trial-announced-to-study-impact-of-severe-covid-19-infection-on-patients-who-receive-stem-cell-transplants-for-blood-cancers-and-disorders/ … pic.twitter.com/8d6xJv3i32,[],['https://oncologynews.com.au/clinical-trial-announced-to-study-impact-of-severe-covid-19-infection-on-patients-who-receive-stem-cell-transplants-for-blood-cancers-and-disorders/'],['https://pbs.twimg.com/media/EY6fbvQU4AIrjJT.jpg'],0,0,0,[],[],https://twitter.com/OncologyNetwork/status/1265123846572478464,False,,0,,,,,,,"[{'user_id': '1274328847', 'username': 'OncologyNetwork'}]",,,,
1265123554590371841,1264973364864712705,1590463934000,2020-05-26,11:32:14,¢Dx¢D_?D¡PCRE?!,34637312,kcdepl,KC DEPL0RABELLE ❌🇺🇸⚖️,,"What about the ones who died from cancer, heart disease, diabetes? Since covid-19 they don’t matter anymore.","['deadlinedetroit', 'thenewyorktimes']",[],[],0,0,0,[],[],https://twitter.com/KcDepl/status/1265123554590371841,False,,0,,,,,,,"[{'user_id': '34637312', 'username': 'KcDepl'}, {'user_id': '419735656', 'username': 'DeadlineDetroit'}, {'user_id': '29322957', 'username': 'TheNewYorkTimes'}]",,,,
1265121989120974850,1265045009323241472,1590463561000,2020-05-26,11:26:01,¢Dx¢D_?D¡PCRE?!,1428618517,ducey55,Elizabeth F,,"Almost 1, 00,000 known deaths from COVID-19 within 2 months and you tweet garbage! Would you go to a mechanic for cancer, If No, why take medical advice from a JACKA$$?+","['th3r34ltruth', 'prayerfeathers', 'brithume', 'realdonaldtrump']",[],[],2,0,2,[],[],https://twitter.com/Ducey55/status/1265121989120974850,False,,0,,,,,,,"[{'user_id': '1428618517', 'username': 'Ducey55'}, {'user_id': '1097027300', 'username': 'TH3R34LTRUTH'}, {'user_id': '241581504', 'username': 'prayerfeathers'}, {'user_id': '112047805', 'username': 'brithume'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1265121565487874051,1265121565487874051,1590463460000,2020-05-26,11:24:20,¢Dx¢D_?D¡PCRE?!,3586914388,profseanduffy,SeanDuffy,,"Public confidence in cancer services during COVID-19 and beyond is crucial to future outcomes for our patients. This week’s @WYHpartnership message. 
 https://canceralliance.wyhpartnership.co.uk/news-and-events/latest-news/public-confidence-cancer-services-crucial-future-outcomes … pic.twitter.com/Fj4BnCBdvM",['wyhpartnership'],['https://canceralliance.wyhpartnership.co.uk/news-and-events/latest-news/public-confidence-cancer-services-crucial-future-outcomes'],['https://pbs.twimg.com/media/EY6dW1HX0AE0i0G.jpg'],0,8,11,[],[],https://twitter.com/profseanduffy/status/1265121565487874051,False,,0,,,,,,,"[{'user_id': '3586914388', 'username': 'profseanduffy'}, {'user_id': '868057998182240256', 'username': 'WYHpartnership'}]",,,,
1265120018854932482,1265115852292214784,1590463091000,2020-05-26,11:18:11,¢Dx¢D_?D¡PCRE?!,2790023837,intergalactyc,Star Lord,,"I personally know several people who have died of cancer this year, but not a soul who’s even had COVID-19, much less died.",['realdadof6'],[],[],0,0,0,[],[],https://twitter.com/intergalactyc/status/1265120018854932482,False,,0,,,,,,,"[{'user_id': '2790023837', 'username': 'intergalactyc'}, {'user_id': '944357170988142592', 'username': 'Realdadof6'}]",,,,
1265119100671594498,1265119100671594498,1590462873000,2020-05-26,11:14:33,¢Dx¢D_?D¡PCRE?!,933719301294641157,hiperfalcon,Marcos Falcone,,Covid-19? More like skin cancer.  pic.twitter.com/HmAJ3vBx5P,[],[],['https://pbs.twimg.com/media/EY6bHEXXsAIA1nL.jpg'],2,0,24,[],[],https://twitter.com/hiperfalcon/status/1265119100671594498,False,,0,,,,,,,"[{'user_id': '933719301294641157', 'username': 'hiperfalcon'}]",,,,
1265118887156178945,1265118887156178945,1590462822000,2020-05-26,11:13:42,¢Dx¢D_?D¡PCRE?!,938103409491587072,reginalorenzo5,Regina Lorenzo ⁷,,".@BTS_twt  My Baby Brother (54), Just discovered he has Bladder Cancer!!
He released his Remix of ""Things Can Only Get Better"" with permission from D-REAM (Peter Cunnah 1993)
#ARMY , Please show him some L💜ve 🙏
We Will Win over COVID-19!!
Link Here:  https://www.youtube.com/watch?v=6qPVRXGka8M&fbclid=IwAR0DVqDjBVElTQQ8thGZU8B2hpqPWjRGJv7MWYjgVxVAtgS0SDAm2hjY1fo …",['bts_twt'],['https://www.youtube.com/watch?v=6qPVRXGka8M&fbclid=IwAR0DVqDjBVElTQQ8thGZU8B2hpqPWjRGJv7MWYjgVxVAtgS0SDAm2hjY1fo'],[],0,3,3,['#army'],[],https://twitter.com/ReginaLorenzo5/status/1265118887156178945,False,,0,,,,,,,"[{'user_id': '938103409491587072', 'username': 'ReginaLorenzo5'}, {'user_id': '335141638', 'username': 'BTS_twt'}]",,,,
1265118420359507970,1265013797334507521,1590462710000,2020-05-26,11:11:50,¢Dx¢D_?D¡PCRE?!,884727822450794498,plumpylee,My_Name_Is_Toad,,"1. COVID-19 is more lethal to people with pre-existing conditions. and those who died are marked as COVID deathes.
2. You do realise 2020 hasn't finished yet? and already has more death than 2019? 
3. So COVID-19 is doing a great job reducing death from cancer? lol","['therightmelissa', 'chidinwatu', 'realdonaldtrump']",[],[],0,0,1,[],[],https://twitter.com/PlumpyLee/status/1265118420359507970,False,,0,,,,,,,"[{'user_id': '884727822450794498', 'username': 'PlumpyLee'}, {'user_id': '762389795037294592', 'username': 'TheRightMelissa'}, {'user_id': '115129636', 'username': 'ChidiNwatu'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1265118013990330368,1264912066672046081,1590462613000,2020-05-26,11:10:13,¢Dx¢D_?D¡PCRE?!,1261721157742493697,bubba_mcdaniels,Bubba mcdaniels,,"100,000 were the hell did you get your numbers (HOW? ARD)?

SEEING EVERY DAMN DEATH CERTIFICATE IS WRITTEN AS COVID 19 DEATH.

YET MAJORITY DIE FROM CANCER, ACCIDENTS, ECT ECT.

HOWARD YOU ARE A FRIGGEN WHACK JOB!!!","['thehowie', 'realdonaldtrump']",[],[],0,0,0,[],[],https://twitter.com/bubba_mcdaniels/status/1265118013990330368,False,,0,,,,,,,"[{'user_id': '1261721157742493697', 'username': 'bubba_mcdaniels'}, {'user_id': '13329732', 'username': 'thehowie'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
